3	0.375
4	0.625
5	0.78125
6	0.875
7	0.9296875
8	0.9609375
9	0.978515625
10	0.98828125
11	0.99365234375
12	0.99658203125
13	0.9981689453125
14	0.9990234375
15	0.999481201171875
16	0.999725341796875
17	0.9998550415039062
18	0.9999237060546875
19	0.9999599456787109
20	0.9999790191650391
21	0.9999890327453613
22	0.9999942779541016
23	0.9999970197677612
24	0.9999984502792358
25	0.9999991953372955
26	0.9999995827674866
27	0.9999997839331627
28	0.999999888241291
29	0.9999999422580004
30	0.9999999701976776
31	0.9999999846331775
32	0.9999999920837581
33	0.9999999959254637
34	0.9999999979045242
35	0.9999999989231583
36	0.9999999994470272
37	0.9999999997162377
38	0.9999999998544808
39	0.9999999999254214
40	0.9999999999618012
41	0.9999999999804459
42	0.9999999999899956
43	0.9999999999948841
44	0.9999999999973852
45	0.9999999999986642
46	0.9999999999993179
47	0.9999999999996518
48	0.9999999999998224
49	0.9999999999999094
50	0.9999999999999538
51	0.9999999999999765
52	0.999999999999988
53	0.9999999999999939
54	0.9999999999999969
55	0.9999999999999984
56	0.9999999999999992
57	0.9999999999999997
58	0.9999999999999999
59	1.0
60	1.0
61	1.0
62	1.0
63	1.0
64	1.0
65	1.0
66	1.0
67	1.0
68	1.0
69	1.0
70	1.0
71	1.0
72	1.0
73	1.0
74	1.0
75	1.0
76	1.0
77	1.0
78	1.0
79	1.0
80	1.0
81	1.0
82	1.0
83	1.0
84	1.0
85	1.0
86	1.0
87	1.0
88	1.0
89	1.0
90	1.0
91	1.0
92	1.0
93	1.0
94	1.0
95	1.0
96	1.0
97	1.0
98	1.0
99	1.0
100	1.0
1.0
