-50	50	0	-2
0	50	25	9763748
0	25	12.5	304705.03125
0	12.5	6.25	9417.5556640625
0	6.25	3.125	266.72634887695
0	3.125	1.5625	-0.010993003845215
1.5625	3.125	2.34375	52.242815822363
1.5625	2.34375	1.953125	14.977617633529
1.5625	1.953125	1.7578125	5.5130208460905
1.5625	1.7578125	1.66015625	2.3425071413594
1.5625	1.66015625	1.611328125	1.0731186173405
1.5625	1.611328125	1.5869140625	0.50902820543575
1.5625	1.5869140625	1.57470703125	0.24364584860986
1.5625	1.57470703125	1.568603515625	0.11500036625318
1.5625	1.568603515625	1.5655517578125	0.051674263097814
1.5625	1.5655517578125	1.5640258789063	0.020258536198531
1.5625	1.5640258789063	1.5632629394531	0.0046122754013957
1.5625	1.5632629394531	1.5628814697266	-0.0031954828464933
1.5628814697266	1.5632629394531	1.5630722045898	0.00070711611280672
1.5628814697266	1.5630722045898	1.5629768371582	-0.0012445033444326
1.5629768371582	1.5630722045898	1.563024520874	-0.00026877361815636
1.563024520874	1.5630722045898	1.5630483627319	0.00021915124574612
1.563024520874	1.5630483627319	1.563036441803	-2.4816186474652e-005
1.563036441803	1.5630483627319	1.5630424022675	9.7166279552141e-005
1.563036441803	1.5630424022675	1.5630394220352	3.6174734018957e-005
1.563036441803	1.5630394220352	1.5630379319191	5.6791956435376e-006
1.563036441803	1.5630379319191	1.563037186861	-9.5685149483771e-006
1.563037186861	1.5630379319191	1.5630375593901	-1.9446645360688e-006
1.5630375593901	1.5630379319191	1.5630377456546	1.8672643324891e-006
1.5630375593901	1.5630377456546	1.5630376525223	-3.8700408211412e-008
f(x) = 0	1.5630376525223	

-50	50	0	2.718281828459
-50	0	-25	-72.281718171541
-25	0	-12.5	-34.781718171541
-12.5	0	-6.25	-16.031718171541
-6.25	0	-3.125	-6.656718171541
-3.125	0	-1.5625	-1.969218171541
-1.5625	0	-0.78125	0.37453182845905
-1.5625	-0.78125	-1.171875	-0.79734317154095
-1.171875	-0.78125	-0.9765625	-0.21140567154095
-0.9765625	-0.78125	-0.87890625	0.081563078459045
-0.9765625	-0.87890625	-0.927734375	-0.064921296540955
-0.927734375	-0.87890625	-0.9033203125	0.0083208909590451
-0.927734375	-0.9033203125	-0.91552734375	-0.028300202790955
-0.91552734375	-0.9033203125	-0.909423828125	-0.0099896559159549
-0.909423828125	-0.9033203125	-0.9063720703125	-0.00083438247845491
-0.9063720703125	-0.9033203125	-0.90484619140625	0.0037432542402951
-0.9063720703125	-0.90484619140625	-0.90560913085938	0.0014544358809201
-0.9063720703125	-0.90560913085938	-0.90599060058594	0.00031002670123259
-0.9063720703125	-0.90599060058594	-0.90618133544922	-0.00026217788861116
-0.90618133544922	-0.90599060058594	-0.90608596801758	2.3924406310716e-005
-0.90618133544922	-0.90608596801758	-0.9061336517334	-0.00011912674115022
-0.9061336517334	-0.90608596801758	-0.90610980987549	-4.7601167419753e-005
-0.90610980987549	-0.90608596801758	-0.90609788894653	-1.1838380554519e-005
-0.90609788894653	-0.90608596801758	-0.90609192848206	6.0430128780986e-006
-0.90609788894653	-0.90609192848206	-0.90609490871429	-2.89768383821e-006
-0.90609490871429	-0.90609192848206	-0.90609341859818	1.5726645199443e-006
-0.90609490871429	-0.90609341859818	-0.90609416365623	-6.6250965913284e-007
-0.90609416365623	-0.90609341859818	-0.9060937911272	4.5507743040574e-007
-0.90609416365623	-0.9060937911272	-0.90609397739172	-1.0371611436355e-007
-0.90609397739172	-0.9060937911272	-0.90609388425946	1.7568065802109e-007
-0.90609397739172	-0.90609388425946	-0.90609393082559	3.5982271828772e-008
f(x) = 0	-0.90609393082559	

-50	50	0	-6.5
0	50	25	14.796296296296
0	25	12.5	2.551724137931
0	12.5	6.25	-3.280303030303
6.25	12.5	9.375	-0.4217032967033
9.375	12.5	10.9375	1.0558574879227
9.375	10.9375	10.15625	0.31434768637532
9.375	10.15625	9.765625	-0.054428120849934
9.765625	10.15625	9.9609375	0.12978139288047
9.765625	9.9609375	9.86328125	0.037630937191308
9.765625	9.86328125	9.814453125	-0.0084101581873028
9.814453125	9.86328125	9.8388671875	0.014607515801575
9.814453125	9.8388671875	9.82666015625	0.0030979581574364
9.814453125	9.82666015625	9.820556640625	-0.0026562804564385
9.820556640625	9.82666015625	9.8236083984375	0.00022079377505335
9.820556640625	9.8236083984375	9.8220825195313	-0.0012177546139185
9.8220825195313	9.8236083984375	9.8228454589844	-0.00049848323719281
9.8228454589844	9.8236083984375	9.8232269287109	-0.00013884543544229
9.8232269287109	9.8236083984375	9.8234176635742	4.0973993721494e-005
9.8232269287109	9.8234176635742	9.8233222961426	-4.8935764883851e-005
9.8233222961426	9.8234176635742	9.8233699798584	-3.9808965865973e-006
9.8233699798584	9.8234176635742	9.8233938217163	1.8496545814983e-005
9.8233699798584	9.8233938217163	9.8233819007874	7.2578239258547e-006
9.8233699798584	9.8233819007874	9.8233759403229	1.6384634982103e-006
9.8233699798584	9.8233759403229	9.8233729600906	-1.1712165868261e-006
9.8233729600906	9.8233759403229	9.8233744502068	2.3362344414579e-007
9.8233729600906	9.8233744502068	9.8233737051487	-4.6879657489285e-007
9.8233737051487	9.8233744502068	9.8233740776777	-1.1758656626171e-007
9.8233740776777	9.8233744502068	9.8233742639422	5.8018438053864e-008
f(x) = 0	9.8233742639422
