7	24	25
15	20	25
14	48	50
30	40	50
16	63	65
25	60	65
33	56	65
39	52	65
21	72	75
45	60	75
13	84	85
36	77	85
40	75	85
51	68	85
28	96	100
60	80	100
35	120	125
44	117	125
75	100	125
32	126	130
50	120	130
66	112	130
78	104	130
17	144	145
24	143	145
87	116	145
100	105	145
42	144	150
90	120	150
65	156	169
119	120	169
26	168	170
72	154	170
80	150	170
102	136	170
49	168	175
105	140	175
57	176	185
60	175	185
104	153	185
111	148	185
48	189	195
75	180	195
99	168	195
117	156	195
56	192	200
120	160	200
